plot,Rep,Row,Column,PINumber,Plant Height.sp,DaysToFlower.sp,TillersPerPlant.sp,StemDiameterLower.sp,StemDiameterUpper.sp,PaniclesPerPlant.sp,LeafNumber.sp,LeafLength.sp,LeafWidth.sp,SeedMassPerPlant.sp,SeedProtein.sp,SeedOil.sp,SeedAsh.sp,SeedStarch.sp,SeedMoisture.sp
5508,5,38,27,PI534054,0.871185975,71.05488611,0.585684317,22.61079259,9.807065296,1.268328211,NA,63.62891323,7.497876581,37.0496313,15.47672052,4.401761386,1.771495075,71.27202841,8.46179838
5509,5,38,28,PI564163,1.064589023,68.04569192,0.251417279,19.38497544,9.52815134,1.280230443,NA,69.13472693,8.173213139,47.90502054,13.89018424,4.33311661,1.596836335,73.39096478,8.30692851
5510,5,38,29,PI533823,0.94294423,68.00323606,NA,NA,NA,1.292866682,NA,NA,NA,30.55690258,14.56545243,4.299473448,1.771816837,72.72527828,8.454812062
5511,5,38,30,PI576329,0.901257288,66.93194863,NA,NA,NA,1.306183955,NA,NA,NA,33.98621731,14.9128305,3.810832273,1.731942277,71.4621721,8.250067684
5512,5,38,31,PI533803,0.889536447,59.84338805,NA,NA,NA,2.070082058,NA,NA,NA,31.60542557,NA,NA,NA,NA,NA
5513,5,38,32,PI564163,1.072794439,66.75237198,0.258020433,20.21095671,10.25738041,1.334420481,NA,73.49298534,8.440115014,62.3069174,13.37716245,4.283557594,1.563485889,73.58933394,8.358677276
5514,5,38,33,PI576403,1.261043546,72.66340923,NA,NA,NA,1.349046746,NA,NA,NA,29.18516371,17.4025884,3.95492415,1.879449767,70.35590099,8.911877185
5515,5,38,34,PI533808,0.759292719,64.57793745,NA,NA,NA,1.363793737,NA,NA,NA,28.54859565,16.12214671,4.161292691,1.805099639,71.51851754,8.523916468
5516,5,38,35,PI534094,1.082545295,68.00378618,NA,NA,NA,2.378485664,NA,NA,NA,40.92108734,14.63593974,4.347662565,1.700505467,71.20267358,8.294659356
5517,5,38,36,PI533745,0.840798866,66.94597513,NA,NA,NA,1.393031768,NA,NA,NA,25.51247787,17.1500996,3.899033204,1.930861866,70.73751966,8.506510204
5518,5,38,37,PI576393,0.994051117,62.9037254,0.605091236,16.99104409,9.352437878,1.907444043,NA,59.18706179,7.022178589,43.01422884,13.33060068,4.145404191,1.746266736,70.37489045,8.614740511
5519,5,39,24,PI642791,0.935577093,68.36237519,0.248539412,19.78190832,9.848372361,1.172479214,NA,66.95536889,7.626979946,27.99981827,15.04019439,3.56358483,1.654531986,67.65480564,8.059763551
5520,5,39,25,PI533814,0.809170347,72.97895967,0.248760553,20.97754633,10.54450138,1.18739757,NA,61.71473613,7.458228741,26.41056442,16.88183065,4.45053925,1.801798771,70.89084568,8.509226831
5521,5,39,26,PI659753,1.357692175,78.55178457,0.249058032,22.00639708,11.02060314,1.702936881,NA,65.97410379,8.130004196,17.81351413,NA,NA,NA,NA,NA
5522,5,39,27,PI576436,1.181150462,68.57873723,0.249538444,19.89812762,8.881680729,1.219086301,NA,59.6484719,7.712087803,32.29919433,15.89927419,3.829459287,1.718893507,71.47942863,8.366541589
5523,5,39,28,PI656073,0.834552807,74.06705853,0.250340699,23.20275677,10.12273949,1.235862524,NA,60.99284047,8.214376658,22.81858991,16.67328132,4.166424864,1.768924564,70.63335982,8.54089189
5524,5,39,29,SC0581,1.482904795,76.017884,NA,NA,NA,1.253280417,NA,NA,NA,34.55305283,14.8545355,4.558394276,1.598719432,72.6013755,8.793119817
5525,5,39,30,PI534100,1.116212591,71.4369236,NA,NA,NA,1.271316818,NA,NA,NA,43.18488397,14.1025484,4.29536779,1.518689464,71.18615908,8.657895847
5526,5,39,31,PI533999,1.099485221,66.83738563,NA,NA,NA,1.789894575,NA,NA,NA,20.68552139,17.31888632,2.517345634,1.76913818,63.03726576,11.06686008
5527,5,39,32,PI534038,0.877736713,67.7353552,NA,NA,NA,1.558878453,NA,NA,NA,65.07724991,13.69695309,4.304327628,1.635059826,70.90823447,8.446095965
5528,5,39,33,SC1107,0.90098033,65.63659626,NA,NA,NA,2.078112689,NA,NA,NA,51.8663185,13.97832843,4.401313097,1.666151708,71.59141626,8.599310548
5529,5,39,34,PI533975,0.859225491,65.54408531,NA,NA,NA,1.34742641,NA,NA,NA,40.50590158,13.95526225,4.383301125,1.782136196,71.45503974,9.001457096
5530,5,39,35,PI595712,1.022475565,62.46747217,NA,NA,NA,6.116646471,NA,NA,NA,58.35571129,13.81773502,4.060290868,1.693064794,72.47463112,8.112332506
5531,5,39,36,SC0470,0.970728536,70.91243817,NA,NA,NA,1.385692277,NA,NA,NA,31.80960008,16.15596527,4.237281689,1.814023543,70.68935511,8.409292178
5532,5,39,37,PI576358,0.863982037,68.87723901,NA,NA,NA,1.40459125,NA,NA,NA,44.10235015,15.20507218,4.214273114,1.745002175,71.5611738,8.172597166
5533,5,40,24,PI534118,1.325514108,71.85596996,NA,NA,NA,1.149950294,NA,NA,NA,NA,17.7441575,3.944245512,1.953808905,68.63739928,8.851982725
5534,5,40,25,PI534062,1.054113854,71.979947,NA,NA,NA,1.167122897,NA,NA,NA,NA,17.54222561,2.711874592,1.870262954,65.30003569,9.830662074
5535,5,40,26,PI576371,0.892640285,66.06029855,NA,NA,NA,1.684502488,NA,NA,NA,NA,15.61980195,3.589509381,1.746013108,69.98725633,7.920758516
5536,5,40,27,PI576435,0.986101543,68.09224736,NA,NA,NA,1.202049476,NA,NA,NA,NA,14.71671404,4.127149922,1.66613665,71.74036685,8.186285367
5537,5,40,28,PI533887,1.459504614,64.08165279,NA,NA,NA,1.719777697,NA,NA,NA,NA,14.15120709,4.109796215,1.685870389,72.57356852,8.034855008
5538,5,40,29,SC0556,0.82285517,67.03002501,NA,NA,NA,1.237732997,NA,NA,NA,NA,16.32837757,3.712448352,1.770475486,70.21979793,8.116426583
5539,5,40,30,PI595706,1.131159763,67.44402044,NA,NA,NA,1.255941659,NA,NA,NA,NA,15.9219948,3.730106426,1.670268388,72.26733121,8.370723017
5540,5,40,31,PI597956,0.919428045,66.83762851,NA,NA,NA,1.274383779,NA,NA,NA,NA,16.65839781,3.062770326,1.77055099,69.21626923,8.26939998
5541,5,40,32,PI533840,0.91767514,63.72715144,NA,NA,NA,1.29297956,NA,NA,NA,NA,15.38161855,3.480439383,1.791413957,71.68469053,7.838515138
5542,5,40,33,PI597973,1.050915258,68.61990926,0.424753475,19.23108761,10.49232303,1.311628051,NA,66.08057816,7.677105544,NA,NA,NA,NA,NA,NA
5543,5,40,34,PI655987,0.9141583,65.52105912,NA,NA,NA,1.330220984,NA,NA,NA,NA,14.06821457,3.965788569,1.628903997,70.83990348,8.193998528
5544,5,40,35,PI533914,1.0774076,64.94181689,NA,NA,NA,1.348659733,NA,NA,NA,NA,17.05916528,3.658466549,1.835304631,70.68553437,8.140005739
5545,5,40,36,PI533884,1.140661453,65.38866486,NA,NA,NA,1.366919407,NA,NA,NA,NA,14.42127295,4.006145804,1.641816812,70.86086904,7.887073372
5546,5,40,37,PI576378,1.008917439,67.35916242,NA,NA,NA,1.385052212,NA,NA,NA,NA,17.38889991,3.898825849,1.903339171,67.76799409,9.465452684
5547,5,41,24,PI152651,1.160433983,62.33659522,1.246429511,16.15576071,8.002771619,2.457359199,NA,53.30315771,6.165485343,NA,16.69822976,3.069745104,1.722878495,71.90476543,7.829202389
5548,5,41,25,PI534130,1.009040897,69.46703388,NA,NA,NA,1.22404232,NA,NA,NA,NA,15.89266163,3.073125835,1.753551006,65.00891346,8.207097959
5549,5,41,26,PI576410,1.107572801,68.05592193,NA,NA,NA,2.240386765,NA,NA,NA,NA,15.47300097,4.236512923,1.738637055,70.80195187,8.46634052
5550,5,41,27,PI597975,1.076038137,63.59558841,NA,NA,NA,2.00634147,NA,NA,NA,NA,16.40410723,2.904906553,1.703266598,70.57478533,7.556029713
5551,5,41,28,PI533879,0.834443441,67.58952414,NA,NA,NA,1.271920271,NA,NA,NA,NA,15.91397933,4.083306852,1.85769257,70.65658119,8.468817903
5552,5,41,29,PI656061,1.062794405,74.03957345,0.24991787,19.17881365,8.822908094,1.287189613,NA,62.38554823,6.360082399,20.5004692,19.56695417,2.21171395,2.217085609,59.96556464,11.75473242
5553,5,41,30,PI533838,0.936097933,63.95319096,0.416822168,17.73225243,8.838891525,1.302214918,NA,60.2370278,7.279659519,NA,18.49614387,2.685127834,1.781682704,69.6306494,8.238549237
5554,5,41,31,PI656089,1.314364296,65.84444885,0.254129625,17.24512379,9.239866003,1.317032251,NA,59.58850775,6.861888055,NA,14.82770848,3.948548131,1.656782575,72.30743883,8.001939648
5555,5,41,32,PI534070,0.962609524,64.22877709,0.591733435,19.51207027,9.55582929,2.081633206,NA,61.60498799,7.535989763,NA,14.08621715,4.386973826,1.602575045,73.0984603,8.440934818
5556,5,41,33,PI533866,0.96084852,64.61505217,1.25949532,23.05747866,10.57177996,1.846000074,NA,67.78646841,7.45613618,NA,15.29962915,4.095403672,1.78387215,71.3357812,8.199179928
5557,5,41,34,PI595715,0.974091522,64.01103452,NA,NA,NA,1.610123815,NA,NA,NA,NA,14.56104427,4.258836449,1.715417318,72.12786241,8.261540785
5558,5,41,35,PI533910,0.85234186,65.42938054,0.265068166,20.30759558,8.603648976,1.374018786,NA,64.31942943,7.466995514,NA,14.9552081,4.002271173,1.672225497,70.99515753,8.197679105
5559,5,41,36,SC0138,1.005598085,64.37726934,NA,NA,NA,1.387737368,NA,NA,NA,31.97203364,18.62593664,3.185707211,1.924229151,68.55684324,8.169853867
5560,5,41,37,PI576333,0.908857716,67.35168758,0.435623851,19.14785168,9.960497874,1.401357588,NA,59.26739045,7.227139707,NA,13.89195971,4.289144122,1.706256746,72.81010583,8.243307153
5561,5,42,24,PI595711,1.045335262,71.80591549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5562,5,42,25,PI534107,0.938950227,66.94190927,NA,NA,NA,1.814549015,NA,NA,NA,27.65209915,14.93326862,4.33429903,1.691728733,71.32235216,8.233534446
5563,5,42,26,PI533835,0.862488742,69.54013869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5564,5,42,27,PI564163,1.025959427,67.5898467,NA,NA,NA,1.842607899,NA,NA,NA,48.03970808,14.38653374,4.337743229,1.580329422,73.34261746,8.010774625
5565,5,42,28,SC0297,1.159368551,65.0913839,NA,NA,NA,1.855634724,NA,NA,NA,43.88168283,16.12665706,3.531974486,1.564422592,70.83740676,7.727780609
5566,5,42,29,PI534081,0.95772173,66.54688521,NA,NA,NA,1.868058027,NA,NA,NA,32.37234745,15.64531547,3.501212037,1.733569744,72.29871623,7.888037371
5567,5,42,30,PI642998,2.056026325,68.46446003,0.916234583,19.98774331,10.97842665,1.879941968,NA,64.10225353,6.652874124,26.45584751,15.9800526,2.965455806,1.902951936,56.19108035,9.511374545
5568,5,42,31,PI656088,1.369293433,69.35768527,0.253657739,18.08624565,8.984375001,1.891333507,NA,64.62228869,7.47438995,38.81817573,15.17689128,4.234705352,1.577861706,73.02058802,8.29447911
5569,5,42,32,PI533944,0.8225397,68.24024602,NA,NA,NA,1.90225301,NA,NA,NA,30.81663276,16.28081898,4.298959645,1.873567019,70.58430912,8.478355018
5570,5,42,33,SC0178,0.835780259,70.12246568,NA,NA,NA,1.912726844,NA,NA,NA,28.67359338,20.03031395,2.843217548,2.234929213,63.95417804,9.531615976
5571,5,42,34,PI533985,0.939025402,66.51498024,1.262159434,20.83811254,10.0571497,1.922806644,NA,63.34739546,8.071960686,112.0433855,14.76379143,4.392477997,1.651696019,71.88373086,8.299083884
5572,5,42,35,SC0400,1.077278614,60.93184766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5573,5,42,36,SC1082,0.855538682,59.38039067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5574,5,42,37,PI533883,1.023803061,58.35677871,NA,NA,NA,1.951630244,NA,NA,NA,36.30563667,15.95418127,3.405267451,1.778759369,71.00728687,7.476160659
5575,5,43,24,PI576375,1.07521655,68.26552102,0.244636344,20.33735305,10.01717099,1.869781042,NA,65.65594798,7.312457144,44.4481243,15.44727966,3.685221193,1.735691792,69.20842945,8.118642959
5576,5,43,25,PI656102,1.293840644,67.90620359,1.909925568,17.53837662,9.898186528,1.882657363,NA,56.6795353,6.682419612,33.11746201,NA,NA,NA,NA,NA
5577,5,43,26,PI552861,0.922387157,67.01423076,0.580309517,19.04330372,9.949176022,1.894962282,NA,63.03812319,7.481992132,50.32836173,15.60985415,3.835480295,1.678703441,71.54347458,8.14250681
5578,5,43,27,PI153852,1.145864663,68.07572467,NA,NA,NA,1.906690289,NA,NA,NA,34.07051038,18.36909426,2.960616234,1.837376688,69.1937671,7.960520091
5579,5,43,28,PI534162,1.154279328,69.58751405,NA,NA,NA,1.91785805,NA,NA,NA,35.08864898,15.60434367,4.045756648,1.791112376,71.31599826,8.211743155
5580,5,43,29,PI576392,1.017636641,66.05194695,NA,NA,NA,1.928496172,NA,NA,NA,44.50462324,13.10857591,4.440901551,1.61998124,72.32920198,8.586341491
5581,5,43,30,PI534082,0.970944576,65.47753789,NA,NA,NA,1.938628544,NA,NA,NA,50.92328989,14.32884468,3.641050835,1.629131016,71.89850106,7.52919897
5582,5,43,31,PI597957,0.849215281,67.87682863,0.418235712,22.18303546,11.113884,1.948263251,NA,59.8210707,7.250910631,57.17746392,16.81107173,3.916204176,1.78384796,71.47049052,8.137018376
5583,5,43,32,PI533988,0.917465659,64.26114944,NA,NA,NA,1.957392366,NA,NA,NA,61.45450966,14.36053847,4.196360859,1.559447171,71.65198509,7.950775745
5584,5,43,33,SC1193,1.020710554,71.14206732,NA,NA,NA,1.966025263,NA,NA,NA,27.93025072,16.99613534,3.62652008,1.895841421,69.7547659,7.834052939
5585,5,43,34,SC0837,0.873960036,71.5331572,NA,NA,NA,1.974207422,NA,NA,NA,38.05791274,15.92653262,4.171681081,1.777791858,71.63231167,8.036627835
5586,5,43,35,PI533916,0.962217934,64.44984757,NA,NA,NA,1.982031421,NA,NA,NA,64.26149689,15.27623638,3.686843235,1.820232881,70.9598295,8.038026408
5587,5,43,36,PI595735,0.975483289,66.39889475,NA,NA,NA,1.989611457,NA,NA,NA,69.23347347,14.3532776,4.347006145,1.64300828,72.0164004,7.970413075
5588,5,43,37,PI533920,0.948753504,67.87527781,NA,NA,NA,1.997057743,NA,NA,NA,27.84723421,17.85053021,2.617169612,2.075872638,63.50430706,9.019013286
5589,5,44,24,PI533747,0.820076549,64.21674009,NA,NA,NA,1.861471352,NA,NA,NA,35.18741997,15.34257929,3.455042385,1.83460594,72.24951666,8.075863734
5590,5,44,25,PI576394,0.918711014,67.36122217,0.244138502,19.54781459,9.387857903,NA,NA,45.69198667,7.316808215,NA,NA,NA,NA,NA,NA
5591,5,44,26,PI656034,1.137267113,71.47892117,0.244561094,20.65784722,9.733819341,1.380045554,NA,63.71912985,7.586577811,24.99338334,18.27375142,3.297280605,1.856265727,69.3799483,8.138091043
5592,5,44,27,PI576366,1.025753146,65.55314811,NA,NA,NA,1.888721206,NA,NA,NA,55.06501258,14.1369197,4.408403175,1.559467473,72.80809419,8.145266091
5593,5,44,28,PI564163,1.019175299,67.57739899,NA,NA,NA,1.397023701,NA,NA,NA,63.75131626,14.29720353,3.844528169,1.53284251,72.14721915,7.945705562
5594,5,44,29,PI576359,1.357539018,72.55408381,0.248081686,16.71008748,8.626592634,NA,NA,58.4655628,7.097406074,NA,NA,NA,NA,NA,NA
5595,5,44,30,PI533889,0.845852948,66.49162979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5596,5,44,31,PI534089,0.864130218,69.40092506,NA,NA,NA,1.419724214,NA,NA,NA,36.49672465,16.81044635,2.632916706,1.659846759,73.11186523,7.38455744
5597,5,44,32,PI533970,0.86238761,67.79061801,1.255761513,20.99374387,10.33427805,2.926481639,NA,64.88199986,7.70526526,52.73210689,13.63555724,4.149049995,1.565325213,73.90121015,8.258196987
5598,5,44,33,SC0521,1.005639389,65.17320925,NA,NA,NA,1.932799237,NA,NA,NA,84.64425412,15.31725679,3.840184518,1.621719866,69.36228691,8.171490813
5599,5,44,34,PI533986,0.91389531,65.56496077,0.5969234,19.32398431,10.58101158,2.18870197,NA,66.10129224,7.803080728,82.00229467,14.19940169,4.201319873,1.653805249,71.30337813,8.199172645
5600,5,44,35,PI597980,0.95215963,63.48253326,0.765006424,17.6412467,10.07186421,2.194262084,NA,69.46343847,7.575855228,38.78584178,14.30638615,4.102455752,1.531458964,70.22446923,8.290700419
5601,5,44,36,PI533851,1.100431678,71.43174665,NA,NA,NA,1.949579518,NA,NA,NA,45.43639071,14.77104163,4.363591953,1.764491915,71.19455081,8.308191931
5602,5,44,37,PI534058,0.873708851,63.90630924,NA,NA,NA,1.704758465,NA,NA,NA,39.93571609,14.82601821,3.519728411,1.687650398,72.78091873,7.381865109
5603,5,45,24,PI34911,1.244914011,70.16104409,1.243078863,19.41221294,9.821570509,2.77186139,NA,67.50874091,7.725887318,113.7851194,14.99361699,4.204426627,1.53863979,70.99501981,8.248084735
5604,5,45,25,PI548797,1.053560331,68.3082565,0.243405075,18.58307111,9.307529322,1.527223452,NA,61.20443893,6.908908649,39.74596125,14.917549,4.106603511,1.551330168,73.8182432,7.902847077
5605,5,45,26,PI597951,1.222127813,67.93483273,1.078874178,19.28815908,8.708462709,1.532227145,NA,62.73513748,6.770039414,38.5792027,15.08315004,3.968780755,1.588924244,71.8549726,7.768675958
5606,5,45,27,PI533902,0.845624307,72.02192977,0.244647675,24.00710722,10.9443741,NA,NA,67.10083659,7.648532881,NA,NA,NA,NA,NA,NA
5607,5,45,28,PI656048,1.144056099,72.06041655,0.410876551,18.41987277,8.940269184,1.541315299,NA,62.13153626,7.618364256,NA,NA,NA,NA,NA,NA
5608,5,45,29,PI576328,0.912428788,66.55251408,NA,NA,NA,1.79546141,NA,NA,NA,51.19241024,14.74059203,4.025315684,1.58297328,70.74145163,8.147947384
5609,5,45,30,PI533836,0.865751645,67.50583855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5610,5,45,31,PI534136,0.899038478,71.92894838,NA,NA,NA,1.80294526,NA,NA,NA,42.21441301,13.89522957,4.444674231,1.440963711,73.65951851,8.177096276
5611,5,45,32,PI534158,0.882305583,67.82774042,NA,NA,NA,1.806226297,NA,NA,NA,38.10272319,14.43108029,4.151853703,1.686316852,71.89176466,7.625618717
5612,5,45,33,PI564163,1.065566569,67.21519721,0.258632992,20.32361354,10.02960746,1.559175464,NA,69.28504099,7.416256297,85.7678292,13.54386533,4.234033106,1.532684861,74.36150436,8.038929584
5613,5,45,34,PI533981,0.863830927,65.6096456,NA,NA,NA,1.811811698,NA,NA,NA,51.21513898,15.47755371,3.27121237,1.68984673,71.06170521,8.066718309
5614,5,45,35,PI564163,1.027103324,66.52867084,0.265007933,18.89508453,9.816269254,1.814190969,NA,68.67644408,7.928111342,86.56797854,13.59145481,4.283391515,1.537627472,74.17201646,8.093374707
5615,5,45,36,PI576343,0.860383441,65.97726055,NA,NA,NA,1.56639134,NA,NA,NA,27.16312916,18.25331302,3.905570553,1.900815293,68.21129803,8.540970369
5616,5,45,37,PI533843,1.248668761,67.9482706,NA,NA,NA,1.318494371,NA,NA,NA,38.10740582,15.39568434,3.767749545,1.504161452,73.70185946,7.434716197
5617,5,46,24,PI533786,0.949727756,68.10010743,NA,NA,NA,1.159605779,NA,NA,NA,20.88100004,16.92055661,3.763244674,1.657871965,69.70494708,8.820305876
5618,5,46,25,PI595714,0.838387746,64.74863567,0.407722606,19.71918671,10.20220079,1.66209579,NA,68.21689212,7.663343554,37.5098962,17.21030755,3.251537491,1.819788547,69.72315609,7.9242855
5619,5,46,26,PI576386,1.391968634,71.88257189,0.243246121,18.38429086,8.853106129,1.164243895,NA,64.41614613,6.352501232,28.46602014,16.70821537,4.089829134,1.746730619,68.77337178,8.49926151
5620,5,46,27,PI534011,0.850477733,74.4818922,0.744097932,20.03846721,8.868989828,1.166081312,NA,51.45040066,6.219541999,NA,NA,NA,NA,NA,NA
5621,5,46,28,PI656023,1.463921486,68.03595594,0.410409559,19.30174339,8.939857643,1.167662699,NA,58.98465571,6.768624965,53.80250329,13.84412702,4.381409319,1.621664542,73.43211716,8.428630001
5622,5,46,29,PI533852,0.897305893,71.54642906,0.412220949,21.37946171,10.19071588,1.169028545,NA,52.10391128,6.493537119,26.90966496,17.87973648,3.849697756,1.97469868,70.90801926,8.666249196
5623,5,46,30,PI534084,1.100640739,63.51920687,NA,NA,NA,1.170198137,NA,NA,NA,38.98612672,13.9916601,3.967984981,1.628143996,72.79055571,8.087667045
5624,5,46,31,PI576338,0.943940052,67.95982923,NA,NA,NA,1.171170051,NA,NA,NA,44.06405859,14.4306472,4.411270951,1.737299047,71.39337444,8.974634833
5625,5,46,32,PI534103,0.877219359,66.87158504,NA,NA,NA,1.17192886,NA,NA,NA,42.9047027,13.89732992,4.124555629,1.752538008,72.79850928,8.228040883
5626,5,46,33,PI564163,1.045491688,66.76730597,0.25846692,19.3378793,9.999064271,1.172473522,NA,70.99093719,7.216284329,72.13053687,13.81616553,4.327839077,1.593859548,73.67721913,8.446369217
5627,5,46,34,SC0003,0.828766395,64.66634974,NA,NA,NA,1.17282483,NA,NA,NA,45.0665698,14.73616055,3.996121467,1.736031866,72.84707982,8.339264815
5628,5,46,35,PI576432,1.082048448,61.58670232,NA,NA,NA,1.173026022,NA,NA,NA,47.6395074,14.26658104,3.914403062,1.663841895,71.89225059,7.926049293
5629,5,46,36,PI533776,1.175337997,65.53319029,0.268281195,18.04579201,10.29647044,1.17312886,NA,64.09370801,6.310032841,57.84944481,12.96519718,4.377684087,1.557072487,73.13639464,8.053748441
5630,5,46,37,PI656092,0.823632743,73.4989098,0.271523478,19.06171236,10.10226436,1.173183952,NA,61.96296501,7.393605417,29.85902539,16.28459559,4.145964757,1.740488045,70.2768561,8.402566611
5631,5,47,24,PI533900,1.029516996,64.53581135,NA,NA,NA,1.068379975,NA,NA,NA,31.44698006,17.28855806,2.831406455,1.817348871,73.70432259,7.567527081
5632,5,47,25,PI576382,1.208192753,63.68407199,NA,NA,NA,1.069805767,NA,NA,NA,35.08997073,14.53400518,3.975858869,1.603460739,72.95182855,7.765724264
5633,5,47,26,PI595700,1.056789294,72.82353153,NA,NA,NA,1.070900126,NA,NA,NA,34.70535386,13.73412038,4.510308839,1.539723057,74.00497991,8.329847655
5634,5,47,27,PI534088,1.110313308,68.93399162,0.408610666,19.14567947,9.948605621,1.071678989,NA,67.3049658,6.863847041,26.59750477,16.50356985,3.629756406,1.691476415,70.10879476,8.514506983
5635,5,47,28,PI534139,1.428771405,68.00439886,0.410007166,15.66445866,7.389446166,1.072203282,NA,72.09277629,6.337489846,26.57159633,14.43352494,4.299201531,1.703832601,71.21068611,8.57759203
5636,5,47,29,PI656090,1.372170234,68.53557229,1.08188509,16.68786226,7.885277586,1.072534546,NA,67.04558727,6.407075102,33.13854687,14.80953976,4.283644104,1.636640444,73.34161959,8.434550259
5637,5,47,30,PI564163,1.065520003,67.53092433,0.24922473,18.77564626,9.036102656,1.072717435,NA,69.25339867,6.656067317,49.73793124,13.21710686,4.338084058,1.524913878,74.09441663,8.355487944
5638,5,47,31,PI534007,1.013834542,69.49242981,NA,NA,NA,1.072775319,NA,NA,NA,30.38303445,15.85188354,4.352521399,1.608934447,72.14855729,8.362173045
5639,5,47,32,PI656053,0.872128401,70.42090475,0.590051492,18.61620894,9.232726651,1.572714023,NA,68.15902245,6.96420025,31.96607259,14.16447433,4.466956197,1.539077666,72.98148792,8.18546342
5640,5,47,33,SC1133,1.025414139,64.32820761,NA,NA,NA,1.072544731,NA,NA,NA,38.50862004,14.96930745,4.416388666,1.630331728,71.20939956,8.898809667
5641,5,47,34,SC0456,0.9737011,65.73349463,NA,NA,NA,1.072288692,NA,NA,NA,53.65442267,13.90535736,4.42081915,1.61244308,72.85941459,8.246812137
5642,5,47,35,SC1119,0.92699441,66.15464329,NA,NA,NA,1.071975162,NA,NA,NA,45.0423162,14.68688708,4.12024809,1.580178501,72.50004411,7.978724186
5643,5,47,36,PI595703,1.180294796,71.59734326,NA,NA,NA,1.071627368,NA,NA,NA,49.38052744,16.33180073,4.464675953,1.678334518,72.31967762,8.596526192
5644,5,47,37,PI656056,1.108600329,70.05632462,0.27173096,20.2415674,10.44661762,1.071264866,NA,67.34808441,7.336311104,44.82138072,15.13283379,4.584103166,1.796693851,72.47571846,8.765416403
5645,5,48,24,PI656032,1.739281356,73.47020504,0.906076793,17.55365942,8.680670134,1.023659526,NA,69.70043638,6.982324004,22.5799627,14.94277388,4.493859658,1.682088659,73.57817631,8.434748278
5646,5,48,25,SC1170,1.187975185,64.11661958,NA,NA,NA,1.524920822,NA,NA,NA,35.14905836,14.10381262,3.944500157,1.737366234,73.66416011,7.882163307
5647,5,48,26,PI533969,1.106589827,71.25980668,NA,NA,NA,2.025896094,NA,NA,NA,30.62863399,14.99104098,4.170137078,1.572927648,70.74964287,8.315434343
5648,5,48,27,PI576336,0.930131186,64.88019496,0.408182566,18.50381876,9.083221476,1.026599344,NA,65.82453195,6.342550275,31.42828632,14.47907505,3.510770253,1.60417128,72.20953287,7.764254782
5649,5,48,28,SC0848,0.758605982,66.46702677,0.579664434,18.12308709,9.664034755,1.027093603,NA,61.86589795,6.296501357,22.27686498,15.39875461,4.076399539,1.786205895,72.15667905,8.466553924
5650,5,48,29,PI534128,0.9770217,72.02021204,0.246605741,21.35713825,9.949839346,1.02744939,NA,63.24226437,6.54574177,22.6695837,17.45515534,4.042024777,1.788829889,69.68245867,8.767850571
5651,5,48,30,PI534127,1.160388973,68.54034187,0.248982882,17.04554809,8.665637946,1.027723275,NA,67.2836312,6.568906141,18.78597376,11.86342948,3.47264588,1.881995889,43.62527034,17.56330789
5652,5,48,31,BTx399,0.868721229,68.02555043,NA,NA,NA,1.027951133,NA,NA,NA,35.09336553,14.29408193,4.068262874,1.540935251,71.81035724,8.384710832
5653,5,48,32,PI597955,1.027031902,64.9741307,NA,NA,NA,1.02814946,NA,NA,NA,34.58375786,15.03763069,3.398875914,1.606000407,71.14090416,7.877886246
5654,5,48,33,PI533919,0.860333137,67.39597053,0.258215106,21.99323455,11.41297781,1.028330703,NA,71.40773345,7.102650341,30.10341176,17.97839058,4.089485359,1.922157193,66.88316606,9.041250877
5655,5,48,34,PI576346,0.953634321,62.80880482,NA,NA,NA,1.028506155,NA,NA,NA,36.28407473,14.65024428,3.95509174,1.614132388,73.98874101,7.914360245
5656,5,48,35,PI534026,0.8519406,68.73012842,NA,NA,NA,1.028683613,NA,NA,NA,31.28645397,13.62747867,4.440695718,1.746688256,73.3803614,8.281399391
5657,5,48,36,SC0868,0.845253328,66.66763656,NA,NA,NA,1.028857711,NA,NA,NA,35.02248791,14.87322975,3.941298085,1.664650666,70.8110691,8.164303658
5658,5,48,37,PI656093,1.118571076,68.11900907,0.606949994,19.40175496,9.470970871,1.029024097,NA,75.40320544,6.487551884,28.03921294,14.10549246,4.356899562,1.487824694,74.31833964,8.098265619
5659,5,49,24,BTx643,0.939021363,66.40532384,NA,NA,NA,1.024409933,NA,NA,NA,37.78948246,14.18330916,4.085593118,1.737101297,71.81147949,8.006969419
5660,5,49,25,PI534163,0.932735475,69.04847315,0.240965235,19.90295293,8.346215507,1.02440182,NA,56.41925693,6.760835996,22.65896868,16.63986507,3.59243452,1.671513489,71.41508494,8.343602571
5661,5,49,26,PI576415,1.146370651,62.69373522,NA,NA,NA,1.024199337,NA,NA,NA,20.23498753,NA,NA,NA,NA,NA
